z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,engine_temp,vibration,oil_pressure,rpm,battery_voltage,reconstruction_error,is_anomalous,diagnosis,diagnosis_text,severity
-0.579813,0.08211127,-1.7120545,-1.6608657,-0.31519863,-0.7997075,1.9266928,0.85637784,0.45332396,-0.6034773,1.723251,-0.6426177,0.09642188,-1.0784222,1.0691415,2.0395377,-0.86024,-0.32736358,1.7500448,1.1827672,-1.5534458,-0.83359134,-0.42283076,-1.9388602,-0.12016617,-0.4534516,-0.6456134,2.0518813,-1.2545397,0.37151846,0.77217746,-0.72648495,91.65831776518326,0.6286144288952814,54.31066437758242,1676.8695027960853,11.695272560717772,0.0010487132,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.14627416,-0.39059812,-0.11368143,-1.2187128,-0.60115784,-0.61220515,0.6898861,0.8062051,-0.24356191,-0.68338513,1.1740502,-0.74162173,0.24565805,-0.5747932,-0.40747988,0.4271535,0.3700384,0.9991514,1.0398563,1.1450787,-0.8465925,0.006278638,-0.8392012,-2.7605991,-1.2979617,0.32995418,0.72269183,2.4713392,-0.979383,0.56718063,0.35423777,0.5947304,77.25328591659083,4.0373523554232,71.3367071944078,971.8064991832526,12.735281376562613,0.00027766748,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-1.2939268,0.36889392,-2.0618947,-2.8521686,1.291969,1.0572598,2.188244,0.9776089,-0.05427213,0.3233086,1.531908,0.04671281,-0.15151478,-2.0670252,0.71302783,1.5899374,-0.9171069,1.4086533,1.4192395,0.4350207,-0.8438838,-1.1631143,0.7030395,-1.8868086,0.5582771,-1.1618216,-0.122890465,1.9056796,-1.3598663,0.7920486,1.0781834,-0.022158943,108.1111598550652,5.467018264421975,79.34063450680969,1674.0832094598406,12.116996940683098,0.00037034368,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.0363574,0.25847167,-0.5331305,-2.4468613,0.7516013,-0.9951008,0.98498803,-0.34209102,-0.25583753,-0.55686104,0.024888687,-0.18600997,0.39387995,-1.9277598,0.6269963,0.65783155,0.9110113,0.46570572,1.7928318,0.48036087,-1.3164822,-0.19366279,-0.62125975,-2.683327,-1.2431421,-0.68230236,0.24391314,2.752562,-1.5133338,0.7929391,0.11418845,0.47561914,100.54598696120247,3.5815072699129797,38.925907191654346,889.1821723479496,12.885104943147256,0.00039566407,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.13252759,0.3502941,-1.5916545,-2.8888166,1.1672444,-0.81998533,2.14715,-0.10624012,0.30127317,-0.5965113,0.93568957,-1.1124263,0.032181397,-2.3924513,0.56968147,1.6407223,0.16458564,0.35688585,2.2483122,0.74150246,-1.768994,-0.883947,-0.5322851,-3.50534,-0.78008944,-0.85198396,-0.119498484,3.234881,-2.1329381,0.21717353,-0.04932893,-0.049928248,107.07788727919151,0.786433040542388,53.01274999007249,1050.6212942420125,11.789417341836389,0.000576572,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.90131176,1.3605467,-2.0658283,-7.075386,3.1154742,1.1746219,2.1594462,-0.23214464,-1.8405507,0.18068811,0.09177722,3.1745176,1.2997171,-4.486352,2.5610888,1.4562207,0.81597966,3.200443,3.1480696,-0.062506884,-1.487837,-0.21860906,1.0062895,-3.2288537,-0.8725597,-3.3724961,0.627104,4.579408,-2.306455,3.3582864,2.0132768,1.3355407,127.48614253817932,13.237265882508122,33.74308702308393,1251.5178581856408,13.174389750860207,0.001779164,1,overheating,Engine overheating: extreme temperature (>105°C) with high vibration,medium
-0.52076495,0.5272035,-2.1028352,-2.8497534,0.13307706,-0.46857277,1.8533024,0.93670225,-0.5786181,-0.79027754,1.6545361,0.92209285,1.1131326,-1.0905468,2.522697,2.3867168,-1.6209091,0.689115,2.5432734,1.2241347,-1.5419492,0.11718919,0.19145876,-1.2274878,0.041711077,-1.5201113,-0.8537621,1.7948433,-0.91469294,1.1788718,1.2247334,-0.6499068,93.89865670875,6.966963959412987,35.7202297554946,1919.7611805122708,11.76599355271294,0.00060381484,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-0.6536635,-0.26082784,-1.8339357,-1.8279982,0.25466856,0.9405424,1.8611933,1.2895728,1.0138386,1.2115188,1.4001364,0.059342153,-1.1851019,-1.9135534,-0.095565826,1.3354859,-0.081588134,-0.16527504,0.30903983,0.4787454,-0.7475382,-2.5956903,0.30881888,-1.4514725,0.8142279,-0.68166685,-0.61606926,2.0036092,-0.91357034,1.2951931,2.3519588,-0.17981663,106.99207676719293,0.3176956912687029,82.92104911622401,1904.6209312644369,13.270141324649549,0.00015859892,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-1.1749762,0.35925317,-1.4991773,-3.8925593,1.8510343,0.8182823,2.396313,0.6718047,-1.0222602,-0.74907273,1.4663712,-0.5029009,0.7308057,-2.5431256,0.40153626,1.2473007,-0.18392816,3.0538342,2.2306802,0.69572943,-0.9291966,0.14002463,0.22271307,-4.061693,-1.0398318,-0.9153029,1.1087357,3.5487685,-2.0812244,0.83176583,-0.12114652,0.94521683,101.86772776023932,8.613840938733269,84.41350989295321,890.0352874774944,11.610199121610366,0.0002646029,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
0.2681472,-0.12675683,-0.28208584,-1.3607631,-0.8397553,-1.4233068,0.83685637,0.4251929,-0.14261486,-1.1080308,1.2044064,-0.6531101,0.55962235,-0.51294184,0.3247165,0.96565175,0.07020038,0.3610969,1.6515476,1.4310346,-1.3281802,0.14653501,-1.0006685,-2.6226478,-1.4585142,0.2088466,0.21096385,2.6343062,-1.2222995,0.475848,0.28941762,0.015007832,77.34013747639641,2.844929408770521,49.73015138213999,1101.1908319780453,12.356795392325433,0.00030829787,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.22514151,0.22761579,-0.78773654,-6.862502,1.8218459,1.216885,0.9448107,1.0665448,-3.139408,-0.60553855,0.92683554,3.4974158,2.325529,-3.1280818,1.1961459,-0.12227979,1.2669333,5.0715604,2.4247727,0.5963507,-0.2409354,0.87205124,0.7802648,-4.3894715,-2.0739028,-1.8360746,2.3038273,5.603671,-1.5582552,4.317508,2.8356934,3.0518486,94.0260261962577,19.96283190915653,65.57786341526031,809.3047452128503,14.124156154292756,0.004344727,1,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,critical
-0.4489939,-0.76570994,-0.118262574,-1.6523188,-0.61194843,0.8891018,0.22587621,1.6738997,-0.13113874,0.4624334,1.020056,0.77502686,-0.22979978,-0.86196166,-0.88071615,-0.1983185,0.5733131,1.535489,-0.24766913,0.7584459,0.1241619,-0.8740636,-0.13323125,-1.9643108,-0.54148436,0.17055629,0.9276535,2.4504309,-0.2544957,1.9635812,2.3254974,1.3889823,82.90621880841782,7.136865054122464,92.0997382533617,1313.7973243914385,14.26335151546356,0.00023688031,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.17221943,-0.69707364,-0.021378463,-1.6106703,-0.49303153,0.75344795,0.13153687,1.3789036,-0.06403308,0.5489756,0.74716675,0.6843505,-0.29919744,-0.998879,-0.885418,-0.22602922,0.8274837,1.2923636,-0.18961516,0.6408027,-0.004161451,-0.93463445,-0.19267938,-1.9596405,-0.57095057,0.088113464,0.88026434,2.4877408,-0.34691972,1.8389058,2.155907,1.3409692,85.52235973275306,6.332821476652188,86.72156049116728,1244.7235547729338,14.354403576184271,0.00035812234,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.37857318,-0.31734586,-0.74567187,-1.3588141,-1.4045025,-0.9067056,0.39876667,0.9006836,0.09817993,-0.23631153,1.2182313,1.1776646,0.4242201,-0.27038854,1.3400385,1.1328623,-0.45643243,-0.30364507,0.9877959,1.2691303,-0.9506514,-0.49391568,-0.48266333,-0.45975602,-0.36135295,-0.44715434,-0.9753506,1.6570096,0.1366231,1.755543,2.1335533,-0.4262626,81.19137101703913,4.378841870199534,34.2443934482336,1859.820316402244,13.39715697733855,0.000113047696,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.9237539,-0.42432994,-1.4601665,-2.4756873,0.19760531,1.8681542,1.3908248,1.8286599,0.21726654,1.4411979,1.3032094,1.4313437,-0.7915605,-1.7711412,-0.22730827,0.507721,0.0095064975,1.2378849,-0.091051854,0.53748316,0.022678103,-2.045971,0.85248995,-1.3668321,0.61428815,-0.64012575,0.116736315,2.3312097,-0.46757135,2.3715634,3.306096,0.6446627,102.58813935529602,6.192003956349182,96.06421889465716,1901.8966382056435,14.109145339456552,0.00012302988,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
1.2565095,-0.70068306,0.30192125,-1.3521868,-1.2816598,-0.8223822,-0.15859947,0.52544016,0.5919074,0.40268338,0.4787033,0.3299625,-0.52476656,-1.2766732,-0.4836268,0.14812753,1.6392721,-0.22104916,0.2716256,0.9329826,-1.1115761,-1.236141,-1.2493837,-2.1848595,-1.1936907,0.21944591,0.16334423,3.2976952,-0.5859598,1.834496,2.0641255,0.87291926,84.46133794083559,0.6166021330894624,50.184058711561605,1137.479032061413,14.587516421579313,0.0004652379,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.30930695,-0.13189007,-0.14765778,-1.2121369,-0.6389169,-0.79134405,0.21001467,0.47512436,-0.3642867,-0.6139912,0.6281055,0.41496012,0.5770072,-0.34904143,0.47358564,0.4829716,0.0041496493,0.53809655,1.0300364,0.85527897,-0.7177395,0.22226742,-0.45441025,-1.2438622,-0.8558743,-0.14321879,0.08695813,1.5650799,-0.3793491,0.9894361,0.77701765,0.25617075,81.32060649160177,6.032043187169354,47.3796251837909,1288.117418948802,13.146407034889055,0.00036636603,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.09018926,0.61015636,-1.7847155,-3.2329783,0.10912145,-0.5276045,1.4693239,0.7421486,-1.0279317,-0.88932735,1.3708953,1.7312125,1.4757985,-0.99907166,2.7657785,1.990207,-1.4662869,1.1315454,2.6512702,1.2585078,-1.3812479,0.5302307,0.26208207,-1.1324186,-0.2936008,-1.7392125,-0.81519705,2.0239358,-0.65099347,1.7874548,1.5029128,-0.39449695,91.954068958334,9.560132089295676,25.742861385945417,1854.7570119886936,12.219626857787452,0.0005639626,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
0.13918479,-0.6378828,-0.24936649,-1.3115103,-1.7084643,-0.09943983,-0.033840112,1.4123237,0.22859289,0.27779946,1.1249964,1.4224206,0.0061955974,-0.3811233,0.32945478,0.3537437,0.10870677,0.45585653,0.019371085,1.17303,-0.32551306,-0.8680506,-0.57135814,-0.7916876,-0.44966528,0.16925792,-0.24681708,2.1166239,0.26848105,2.35628,2.859063,0.46093732,75.78155332094443,5.579767733250535,58.6464095882066,1729.01295548974,14.35813815210328,0.00023505895,0,normal,Normal operation: all sensor values within safe operating ranges,normal
2.3626187,0.2373222,0.08703126,-5.152896,0.99279356,-0.5185365,-0.049625233,-0.19753815,-1.4444294,0.46251515,-0.5320389,2.4144492,1.0198823,-3.4920537,0.49813583,-0.1665762,2.8502126,2.0214012,1.860143,0.48044223,-1.1642519,-0.24819544,-0.43734205,-3.7854657,-2.182146,-1.6427162,1.1564451,5.5841155,-1.5496697,3.6827755,2.3843765,2.4007065,103.31552930011703,9.182109685081706,28.47230300211969,605.2990567206554,15.178172279856346,0.0015052496,1,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,medium
1.0065005,-0.40302992,0.365326,-2.0833125,-1.2021803,-1.1639115,-0.395896,0.73115253,-0.76313627,-0.6469649,0.68307793,1.0358549,0.8963152,-0.6711396,0.21590877,0.25469834,0.95557165,1.0664142,1.1436657,1.2599916,-0.8307125,0.31645536,-1.0891613,-2.1967857,-1.7738872,-0.027297176,0.5775262,3.117975,-0.42066404,2.0899916,1.6764994,1.0898181,72.66315575506518,7.325650224557703,40.458021683633454,1047.9751282582472,14.033701704101317,0.0005663886,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.47487783,0.384286,-1.4543483,-2.719975,1.1295185,-0.6977444,1.7548739,-0.19311278,0.35395592,-0.22685748,0.5343958,-0.43359464,-0.07793855,-2.2763326,0.8632709,1.4340916,0.25530705,0.09818292,1.936029,0.50351965,-1.6032495,-1.0141789,-0.32099617,-2.5955188,-0.46360642,-1.1060739,-0.31877238,2.647164,-1.7284161,0.5308463,0.3482171,-0.099819995,109.20997898651976,1.4822097740292943,45.50369821064766,1190.0143179402353,12.338863046959744,0.00013819258,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-1.0588112,0.24838434,-1.2460926,-3.4550364,1.6360713,0.8541731,2.078087,0.68400854,-0.9230466,-0.54137576,1.2819669,-0.40067935,0.5858043,-2.2941031,0.20878924,0.9573426,-0.07421202,2.8056905,1.8649038,0.5897579,-0.7670356,0.03609681,0.25028795,-3.6221042,-0.89229155,-0.7816174,1.0652862,3.1643286,-1.797378,0.8363544,0.015764877,0.9602831,100.57822050865391,8.436735770045992,85.33993163492872,922.2690728903568,11.956452841622143,0.00029181194,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.13973826,-0.7807464,-0.05027717,-1.2414666,-0.8297773,-0.38590163,0.88010347,1.2883581,0.42181745,-0.15195665,1.5707914,-1.3306149,-0.58896166,-1.062293,-1.4440057,0.27458835,1.1341271,0.7650088,0.46488923,1.3541971,-0.98927516,-1.1027194,-1.2188982,-3.7347796,-1.3813934,0.66267186,0.90441775,3.4692585,-1.22165,0.742652,1.0189115,0.8712107,77.67088870178677,0.2169035224194465,90.18345603317664,879.8647282610804,13.187031291844132,0.00080369087,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.0292721,-0.2939826,0.42774075,-2.245017,-1.028751,-1.6455312,0.2091389,0.4907322,-0.89769566,-1.2438254,0.99602187,-0.15018189,1.1352664,-0.87363404,-0.022600006,0.48054212,1.1361624,1.2120233,1.9520866,1.5854604,-1.3016627,0.717942,-1.497872,-3.6953318,-2.603523,0.18969336,0.9559661,3.961095,-1.3486029,1.3736507,0.5541766,1.0726198,69.90219112129084,5.63828883460433,43.61874708756093,652.5958558519874,13.153861185281857,0.0009126016,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.074759394,-0.69626915,-0.77974504,-1.7688916,-0.16108721,1.1421343,0.9146775,1.1935983,0.88987565,1.627891,0.66262126,0.37699112,-1.4137249,-1.9661653,-1.0675226,0.22481208,1.1681666,0.22738877,-0.32363668,0.4846183,-0.45675132,-2.5283213,0.029086843,-2.0702896,0.07753775,-0.22142,0.16680846,2.889608,-0.7931995,2.0001073,2.8500984,0.82628196,103.21296540374712,0.9471972358224764,88.029285522177,1500.9665092523735,14.533058005960676,0.00025570963,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.8466197,-0.076197185,-1.4267895,-2.395565,0.8867924,-0.03238114,2.2888074,0.76707906,0.41967842,-0.44328323,1.6305847,-1.8642007,-0.47786248,-2.131202,-0.6161218,1.2669162,0.2646476,0.9961095,1.5669553,0.9381796,-1.307683,-1.1881899,-0.60518694,-4.241562,-0.7317039,-0.16890103,0.43523112,3.5039105,-1.9614491,0.046464294,0.13533428,0.31145218,98.98454587789962,0.3486692533586022,87.80271886505382,967.7831126778422,11.765101651597798,0.0004125659,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.53215957,-0.0057225525,-1.0887439,-3.02055,1.3357351,-0.059164733,2.0908835,0.4462937,-0.35532328,-0.75805366,1.2304246,-1.5165743,0.17661026,-2.36619,-0.3417593,1.0696167,0.60191125,1.7790495,2.0110016,0.8215768,-1.16685,-0.38595638,-0.59778005,-4.582655,-1.3993119,-0.38763663,0.9093225,3.8822982,-2.104413,0.26953223,-0.3114421,0.8012695,98.87491357476476,3.536773698046267,81.50310194816912,673.6072004213439,11.836896588265432,0.0005296973,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.76176405,0.49889606,-1.0521325,-3.017769,0.83912814,-1.353141,1.6003098,-0.43219668,-0.3440166,-1.1138084,0.4774708,-0.41076803,0.77265054,-2.0844731,1.2286874,1.400279,0.32836518,0.57814056,2.6787186,0.8792842,-1.779659,0.0815867,-0.6464203,-3.1834388,-1.4786644,-0.8639292,0.026519654,3.2599099,-1.9992195,0.5849794,-0.20477617,0.13408452,100.43463608088572,3.374494182874897,32.32990753275803,922.5239067912916,12.038226051372272,0.00052088255,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.961322,-0.41721773,-0.8457832,-0.7985533,-1.4676104,-0.19076148,1.1429138,1.7933356,0.11348667,-0.41879603,2.05382,-0.047629356,0.101334006,-0.050471567,0.41611317,1.1538013,-0.7977506,0.63708794,0.69810975,1.39037,-0.711982,-0.37010324,-0.4507057,-1.5737824,-0.20323369,0.3314225,-0.013053648,1.610598,-0.38684624,0.9735263,1.5784957,0.0009976532,73.19749384755681,4.243743280591776,76.15050882275152,1723.1828372410937,12.541618687504076,0.00050711737,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-1.9359121,-0.23768058,-1.7320231,-1.6889989,-0.38365096,0.84514505,2.0504074,2.008229,-0.16309153,-0.21973346,2.4583378,-0.21899772,0.006732799,-0.7549098,0.31657445,1.2879237,-1.2803206,1.5725427,0.9343673,1.1721159,-0.46335164,-0.57383746,0.2682165,-2.0319538,0.37804964,-0.05407075,0.19303909,1.7957257,-0.8065058,1.0004363,1.5089334,0.17074788,84.06251761963043,6.04814883618527,96.02347783260711,1791.8000048237022,12.03944537006787,0.00015037658,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-0.039515194,-0.7236055,-0.02908818,-0.6403378,-1.4461782,-0.5882783,0.5290644,1.2641445,0.56350464,-0.00053391047,1.4374164,-0.47275802,-0.42695862,-0.45558935,-0.69812346,0.441801,0.59404427,0.15198,0.23646119,1.2805036,-0.84523714,-1.0224963,-1.0268707,-2.1587212,-0.85430115,0.6512562,0.28046435,2.4019094,-0.5967821,0.91931784,1.4956232,0.38507807,74.95122828988295,0.750206189912474,75.18465759014005,1276.1138293039032,13.406149720508605,0.0005241317,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.3330305,1.1024255,-1.8298973,-5.6769657,2.5823207,0.37888107,1.9727832,-0.46753836,-0.9410887,0.30948314,-0.25931868,2.0499322,0.61614054,-3.9992445,2.0839589,1.3923365,0.9550035,1.6961924,2.8174405,0.0020375606,-1.6672658,-0.7190895,0.37222934,-2.8479624,-0.77605534,-2.8676903,0.096377626,3.93413,-2.144531,2.5271714,1.4548842,0.83080924,126.12381030959152,8.005794367254822,29.3642435282205,1183.8178794482906,13.19597112627478,0.00051432784,0,overheating,Engine overheating: extreme temperature (>105°C) with high vibration,normal
-1.2206758,0.30647886,-2.1394324,-2.2579782,0.12199771,0.1346682,2.0221937,1.3556248,-0.29402357,-0.41592357,1.9332957,0.3653436,0.56448483,-1.0695188,1.7446196,2.1731896,-1.5766593,0.7713663,1.8684554,1.0318593,-1.1093329,-0.3872712,0.31528264,-1.2466505,0.49082327,-1.0354354,-0.60028553,1.4890678,-0.9326752,0.8559034,1.2692696,-0.53451127,94.1740530156037,5.877437248046617,59.46813748609457,1969.146107592855,11.769848565640311,0.00010501989,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.0036047883,-0.32489252,-0.16845047,-1.3950534,-0.19661194,-0.46598125,0.7518656,0.6206997,-0.14491698,-0.49333566,0.90596235,-0.8667934,0.07416469,-0.9413561,-0.53367776,0.35848913,0.6360638,0.9057536,0.9986439,0.93277746,-0.8394274,-0.17867365,-0.7978842,-2.8925366,-1.2444718,0.16918343,0.71291274,2.564691,-1.1066328,0.47666773,0.21910295,0.6351831,84.009673594771,3.5618946633933604,72.08304313429306,880.5973621855742,12.80431764984951,0.00033508425,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.24942654,-0.395674,0.26043147,-1.677632,-0.76804566,-0.6797483,0.16040039,0.78711945,-0.76081717,-0.7867928,0.95815206,0.05437082,0.75563157,-0.5332588,-0.26277408,0.19652675,0.61034715,1.4134355,1.1697246,1.1699333,-0.67549646,0.4837652,-0.8979025,-2.6626678,-1.6518077,0.14090212,0.9256268,2.743423,-0.77507675,1.1783667,0.7044926,1.0363935,73.44027284798871,7.022313947398112,61.05447307439999,900.400348810074,13.252934615546028,0.00058977597,0,normal,Normal operation: all sensor values within safe operating ranges,normal
